FirstName,LastName,Position,FinalRating,Acc,Speed,Power,Accuracy,Penalty,ShortPass,LongPass,Agility,Control,Strength,Stealing
Samir,Bowser,Forward,61.753,40,63,99,78,55,81,54,29,77,70,52
Erich,Franz,Defender,67.604,37,79,71,70,67,68,74,76,67,82,51
Zachery,Mayo,Forward,74.119,79,41,60,66,64,90,99,93,73,56,70
Bailey,Montez,Defender,67.737,80,76,63,82,75,59,77,40,81,47,63
Ruben,Fulton,Forward,70.795,58,86,76,76,56,83,87,50,58,63,73
Lars,Reddick,Midfield,64.546,55,46,85,51,72,82,72,47,63,87,59
Javonte,Walden,Forward,68.003,59,66,63,91,83,85,65,70,37,63,63
Paxton,Jeter,Forward,63.615,70,83,74,62,75,60,70,56,48,69,45
Nickolas,Morse,Forward,65.742,60,83,49,57,82,65,87,52,74,46,73
Logan,Yee,Defender,77.842,67,69,88,76,83,79,86,60,76,53,82
Octavio,Bostic,Midfield,66.806,59,74,50,78,92,75,61,29,99,50,69
Shelby,Kuntz,Midfield,68.269,77,69,66,98,67,64,78,73,39,58,58
Byron,English,Forward,67.072,66,74,85,94,57,75,84,27,61,51,64
Tyrese,Ponce,Forward,54.706,63,57,53,76,63,61,38,74,49,60,51
Cedric,Bassett,Midfield,65.343,81,51,74,48,74,89,63,67,39,83,56
Camden,Hamrick,Forward,78.773,77,65,86,75,92,81,68,77,82,54,69
Declan,Varela,Midfield,78.773,67,72,85,75,99,99,70,62,66,70,61
Tony,Landis,Defender,70.928,70,53,78,58,94,69,76,74,85,59,51
Arthur,Rhoades,Defender,69.731,63,60,82,58,72,88,66,80,76,53,60
Bruno,Sheets,Midfield,62.95,59,77,69,80,64,90,82,60,46,42,38
Junior,Benton,Forward,67.072,60,67,51,82,74,60,55,64,63,76,86
Shelton,Mendenhall,Forward,76.778,72,57,99,86,84,80,75,73,77,62,46
Frederick,Adam,Midfield,68.934,33,59,55,80,76,67,71,47,83,86,95
Miguel,Toth,Midfield,72.524,69,74,63,80,74,58,75,84,71,61,70
Judah,Bagwell,Midfield,64.28,76,59,79,70,83,62,77,58,45,68,40
Mario,Starling,Midfield,65.078,71,62,81,84,89,52,63,72,56,44,49
Oscar,Pacheco,Midfield,74.119,64,59,61,69,76,87,82,89,75,80,49
Lawrence,Hanlon,Goaltender,61.886,25,47,60,60,66,80,64,51,74,89,83
Dewayne,Turner,Defender,71.194,75,57,86,74,61,70,66,69,50,97,64
Jarret,Baldwin,Forward,79.571,50,91,99,99,70,81,72,86,82,49,53
Ishmael,Tsai,Defender,60.291,44,57,77,73,61,88,64,47,61,60,55
Conor,English,Forward,70.662,73,67,64,63,81,82,61,73,49,91,61
Oswaldo,Rutledge,Midfield,67.205,69,62,61,75,74,62,71,66,72,67,60
Ethan,Sandoval,Midfield,69.465,54,70,50,65,80,68,61,92,70,72,74
Adrien,Wiseman,Midfield,74.385,73,72,88,93,74,76,72,62,78,57,48
Infant,Bell,Midfield,52.446,63,65,61,65,54,51,66,36,66,56,45
Isidro,Lantz,Defender,57.233,48,61,60,65,70,65,69,69,47,48,62
Cedrick,Burch,Forward,68.402,62,96,56,50,74,71,87,66,75,66,45
Alberto,Haas,Midfield,63.615,77,73,91,52,79,43,78,74,58,49,38
Dayne,Dye,Defender,62.551,48,64,54,67,56,55,78,82,45,72,83
Lonnie,Lipscomb,Goaltender,74.252,55,70,63,88,82,52,73,61,84,81,83
Mariano,Lunsford,Midfield,66.407,74,57,64,72,85,55,80,72,60,49,65
Rasheed,Stevenson,Forward,71.859,78,99,61,77,63,82,62,65,62,75,50
Aric,Ridgeway,Forward,59.626,48,62,76,68,84,63,65,49,59,61,47
Jermaine,Byrnes,Midfield,63.482,50,64,56,79,84,84,82,73,55,46,38
Neo,Clinton,Midfield,62.684,60,67,60,82,67,56,67,50,63,73,60
Damien,Bohannon,Midfield,71.992,70,80,84,89,53,75,52,86,70,67,49
Kole,Durbin,Defender,69.332,69,80,82,60,87,67,49,77,85,55,44
Alden,Wicks,Forward,80.767,76,51,99,71,78,81,99,47,95,75,69
Tristen,Pickens,Forward,68.668,63,61,48,74,72,89,54,66,67,94,62
Glen,Luciano,Defender,57.765,67,43,35,63,65,61,45,70,62,81,76
Jeremy,Donohue,Goaltender,73.72,75,73,82,89,72,75,66,61,52,73,70
Tucker,Gardiner,Forward,68.535,68,78,41,52,69,78,64,65,69,93,72
Jabari,Corrales,Forward,65.343,68,91,59,59,81,78,63,60,66,30,70
Kalen,Crook,Midfield,67.205,54,76,56,66,78,64,71,56,69,80,69
Caelan,Goldman,Midfield,65.211,53,79,68,58,61,99,70,51,56,62,67
Hezekiah,Kaiser,Goaltender,70.662,83,54,62,48,82,65,84,47,84,81,75
Darrell,Haas,Defender,62.019,59,66,39,69,65,64,70,45,52,91,80
Simon,Harrell,Goaltender,82.23,94,78,74,58,69,84,94,90,83,74,54
Enzo,Whitfield,Defender,68.136,61,55,85,61,99,72,71,61,53,76,52
Ralph,Curley,Forward,69.332,82,62,63,78,70,56,74,50,39,91,90
Jayson,Bonilla,Forward,66.008,89,63,61,50,80,80,50,83,62,53,59
Marcanthony,Cullen,Midfield,68.535,48,71,49,88,57,53,73,84,99,68,59
Jeff,Merriman,Defender,70.263,65,60,89,90,52,83,62,87,55,49,70
Mekhi,Devlin,Defender,58.429,75,48,74,66,49,35,59,71,84,66,46
Franklin,Carlton,Midfield,63.748,66,83,62,59,81,55,65,62,73,48,59
Kendall,Lytle,Defender,64.812,82,54,78,65,72,80,44,71,45,68,62
Kolby,Eastman,Goaltender,65.609,69,52,72,46,68,65,74,74,75,61,71
Camden,Carrier,Forward,67.338,41,51,74,80,68,75,85,70,78,57,61
Grant,Cornett,Defender,72.922,60,57,74,59,66,68,84,70,68,77,99
Aric,Smallwood,Forward,76.114,81,73,74,69,78,69,99,86,57,57,63
Jakob,Merrick,Defender,62.551,52,67,56,65,96,60,64,43,72,66,63
Coby,Pritchett,Midfield,65.078,48,73,74,53,52,73,52,71,77,83,67
Mitchel,Olivo,Defender,64.812,73,54,58,62,94,65,51,99,51,54,60
Mason,Ridley,Defender,61.355,64,76,48,27,62,70,80,60,50,84,74
Parker,Lumpkin,Midfield,61.753,40,72,60,63,62,74,44,71,74,40,98
Blair,Segura,Defender,67.072,52,59,70,77,76,73,72,68,61,53,77
Terence,Welch,Defender,64.413,58,49,54,70,49,68,57,64,54,99,96
Ivan,Boykin,Forward,82.496,87,63,78,76,87,98,78,70,67,73,77
Luc,Beaulieu,Midfield,72.391,73,75,67,80,64,99,51,67,73,63,66
Sage,Ng,Midfield,71.194,71,61,63,63,64,86,80,49,74,82,76
Tavion,Doe,Defender,71.593,94,56,83,84,85,93,54,57,53,56,57
Auston,Huang,Forward,74.119,62,49,70,63,85,79,45,71,71,97,99
Obed,Reeder,Goaltender,63.216,44,37,81,66,70,75,67,69,59,85,56
Keagan,Aguilar,Forward,68.402,65,55,88,82,81,48,59,67,76,44,83
Orlando,Grissom,Midfield,70.795,77,68,65,54,77,48,46,75,89,92,75
Isiah,Cazares,Midfield,64.014,59,68,82,58,84,58,65,75,66,38,62
Charles,Reid,Forward,72.391,78,57,72,65,92,57,51,86,92,81,47
Davis,Samples,Forward,66.407,68,59,79,29,74,65,94,53,68,61,83
Mckinley,Mercer,Forward,75.05,68,76,76,82,73,50,92,26,67,99,89
Treyvon,Haines,Forward,85.82,79,80,80,75,99,99,86,80,70,67,64
Jevon,Jung,Defender,61.089,56,34,58,74,75,77,42,62,65,80,70
Paxton,Adame,Midfield,65.609,74,78,61,58,81,60,67,53,63,74,58
Bridger,Arndt,Goaltender,61.488,63,28,64,82,39,80,68,75,95,48,54
Devyn,Pence,Defender,69.598,85,84,53,52,63,82,74,51,75,88,50
Reagan,Correa,Goaltender,66.806,64,54,62,55,66,64,68,65,74,74,90
Tomas,Lowry,Midfield,69.465,80,70,41,73,66,71,70,70,83,80,52
Theron,Tully,Goaltender,61.488,56,66,65,84,60,67,73,66,56,51,52
Jaren,Groff,Forward,73.188,78,85,81,49,56,60,67,99,57,74,78
Elmer,Redman,Midfield,71.46,83,73,65,67,85,59,48,77,74,78,62
Jarrett,Long,Goaltender,69.199,73,56,52,87,49,75,69,63,55,99,76
Colten,Crockett,Defender,66.939,90,51,71,67,76,57,69,64,64,69,59
Eleazar,Ostrander,Forward,68.801,73,51,90,64,90,64,59,49,79,62,70
Ervin,Cosgrove,Midfield,69.199,55,63,75,75,76,92,61,53,46,71,87
Ean,Tsai,Defender,78.108,73,68,83,77,80,66,73,82,70,89,60
Markell,Galvez,Forward,74.385,79,74,98,52,91,70,74,53,80,48,74
Tristen,Lemon,Forward,60.424,55,55,54,75,59,99,68,39,41,94,49
Dwayne,Yazzie,Defender,62.684,73,63,54,78,51,61,70,60,60,59,76
Darrion,Jamison,Forward,66.008,56,76,90,70,60,71,64,69,76,39,59
Jevon,Bartlett,Defender,65.875,57,53,84,78,72,57,53,90,82,58,45
Kenyon,Watson,Midfield,75.316,75,76,47,86,89,68,90,83,54,66,66
Jeremiah,Brown,Defender,55.504,45,61,66,36,53,59,85,65,57,54,70
Jeremy,Hurley,Forward,67.205,71,53,82,77,68,55,62,72,62,85,52
Ajay,Foltz,Midfield,71.194,80,76,82,75,56,53,84,63,64,71,65
Cannon,Loy,Forward,71.061,55,75,99,69,56,95,60,68,69,60,62
Alexzander,Rees,Goaltender,64.812,75,77,71,53,68,61,64,70,54,69,59
Infant,Augustine,Midfield,63.748,49,54,62,84,99,65,35,56,52,69,88
Erick,Cowan,Goaltender,70.928,90,65,64,65,66,74,70,73,55,76,69
Jaren,Cartwright,Goaltender,88.213,88,61,59,99,73,74,90,99,81,74,99
Jaydon,Rader,Defender,70.263,93,95,70,70,63,65,69,64,44,66,63
Tavion,Tan,Midfield,67.87,97,66,86,37,99,54,52,58,70,61,64
Heath,Pauley,Forward,79.704,67,86,95,65,89,72,78,68,76,46,91
Efren,Showalter,Goaltender,75.848,60,68,66,80,78,62,83,99,67,85,56
Camden,Young,Midfield,72.391,59,61,89,58,72,69,68,87,81,57,77
Notnamed,Cary,Midfield,70.662,44,79,97,64,66,74,78,74,78,73,38
Jaret,Janssen,Defender,69.598,70,77,48,83,47,81,63,91,75,69,53
Infant,Ashley,Forward,77.975,61,69,69,38,89,99,82,81,86,81,65
Korbin,Wiseman,Midfield,73.055,93,69,76,49,57,77,88,67,61,85,61
Bruce,Littlefield,Midfield,64.546,60,51,56,72,60,73,67,70,49,94,67
Byron,Solorio,Forward,70.13,53,73,68,99,73,59,82,64,56,75,59
Damion,Adame,Defender,67.072,68,64,39,96,77,76,62,69,46,57,84
Sonny,Babb,Goaltender,73.055,74,77,56,81,75,60,89,69,84,53,65
Jacques,Chu,Goaltender,63.349,55,71,57,61,80,75,58,64,68,72,49
Salvatore,Gomez,Forward,63.748,72,70,58,61,76,62,58,67,71,54,64
Manuel,Houck,Midfield,63.881,50,65,61,61,62,78,71,87,61,57,61
Baby,Bauer,Goaltender,61.089,63,80,53,51,99,75,27,74,58,72,41
Brayden,Reilly,Defender,70.396,70,66,85,90,69,68,66,52,64,84,49
Dejon,Somers,Defender,64.945,41,60,78,74,70,78,78,60,79,66,38
Baylor,Chu,Midfield,72.391,51,93,67,88,73,87,65,81,65,47,61
Sergio,Crews,Defender,57.233,64,52,48,54,67,93,39,71,52,57,67
Rylee,Staley,Midfield,61.222,63,75,76,66,54,66,64,77,55,50,48
Jamarcus,Willard,Goaltender,57.1,67,58,42,61,59,56,52,64,62,66,76
Jevon,Boston,Defender,64.812,73,60,69,67,77,55,47,74,66,69,64
Dakota,Stafford,Defender,66.141,46,46,58,80,73,96,49,85,80,56,62
Jordon,Holmes,Forward,64.679,81,43,62,58,47,78,84,65,59,80,63
Kennedy,Yee,Forward,51.914,52,56,86,47,50,36,61,65,61,48,62
Albert,Clarke,Goaltender,68.136,84,81,49,64,83,67,69,57,74,62,56
Andrew,Driscoll,Goaltender,56.302,85,33,45,52,66,87,46,62,68,60,53
London,Rivers,Midfield,79.704,96,62,98,86,85,92,59,81,72,64,38
Israel,Ramon,Midfield,61.355,69,59,74,58,85,50,75,31,81,40,73
Blake,Royal,Midfield,65.875,62,84,67,67,77,53,56,53,67,67,76
Cesar,Fagan,Defender,67.604,56,86,56,72,70,48,68,82,48,74,82
Casey,Reddick,Forward,69.332,41,73,99,69,75,74,76,72,73,53,50
Yusuf,McCoy,Midfield,69.066,70,90,52,88,62,68,61,56,60,79,67
Braulio,Hidalgo,Forward,69.864,72,77,99,56,89,68,64,57,73,54,50
August,Sowers,Midfield,77.443,68,53,67,77,76,92,89,82,84,54,74
Nico,Yanez,Goaltender,65.476,69,61,74,70,65,93,35,73,29,83,74
Gustavo,Haynes,Goaltender,68.003,65,60,84,74,83,66,67,52,79,42,73
Jakobe,Clarkson,Midfield,70.662,93,70,64,69,99,66,64,48,60,54,78
Augustus,Hackett,Forward,73.853,91,54,72,77,60,91,95,59,82,44,64
Vladimir,Crum,Defender,63.083,71,64,61,74,58,61,59,69,30,85,76
Randolph,Dove,Midfield,71.327,82,53,99,62,61,70,61,83,92,48,59
Chad,Beaulieu,Midfield,56.967,35,80,83,70,76,38,60,63,35,73,49
Ruben,Tate,Forward,71.593,47,58,88,78,76,56,70,81,90,67,61
Alden,Deaton,Forward,64.945,80,67,55,47,68,53,67,63,62,84,76
Curtis,Grissom,Defender,67.205,32,71,51,84,75,64,91,50,72,67,82
Bennett,Roark,Forward,76.247,71,53,79,90,93,61,72,75,56,79,78
Desmond,Byrnes,Midfield,77.443,70,87,39,98,77,99,80,80,46,68,72
Owen,Oliva,Defender,63.083,68,78,62,65,68,47,68,67,40,68,77
Micah,Latham,Forward,64.546,86,70,70,38,78,65,80,67,51,70,44
Paxton,Bradford,Midfield,69.864,76,51,72,90,70,72,89,53,69,47,70
Tye,Waldrop,Midfield,69.598,63,66,76,86,94,81,69,43,68,43,68
Kaiden,Bowser,Midfield,71.061,71,67,83,79,71,73,74,63,77,48,62
Owen,Morton,Defender,70.529,56,56,61,77,76,99,92,73,62,57,55
Timothy,Turley,Midfield,73.055,68,68,62,95,67,79,71,52,84,60,77
Jonathan,Strong,Forward,65.078,54,74,56,58,65,95,53,50,59,99,60
Eliseo,Vue,Forward,61.222,68,50,65,60,60,56,68,69,62,78,58
Charles,Razo,Midfield,68.535,73,73,63,78,67,91,76,57,45,70,56
Esteban,Weiner,Defender,68.402,61,73,40,85,80,70,70,69,83,42,75
Eliezer,Ma,Defender,78.906,82,82,76,86,90,67,76,99,62,58,49
Norman,Lanham,Midfield,75.715,89,85,77,80,99,78,65,45,55,71,59
Marlon,Downs,Goaltender,78.507,69,89,82,76,73,95,92,64,60,73,51
Lester,Chavez,Midfield,62.551,89,64,46,72,59,84,66,60,50,49,65
Caleb,Cartwright,Midfield,73.188,74,75,67,77,53,78,56,69,47,92,96
Jamarcus,Hermann,Midfield,74.917,98,85,81,71,86,77,52,59,96,63,29
Braydon,Curley,Forward,72.524,75,71,76,77,82,58,65,78,78,45,74
Dario,Morse,Midfield,69.997,61,81,90,56,66,88,86,68,64,44,56
Quinton,Ewing,Forward,67.072,68,57,81,74,63,81,65,66,65,54,64
Jake,Hackett,Defender,64.812,33,58,74,53,71,53,61,85,66,83,84
Bishop,Havens,Goaltender,79.438,69,99,86,88,81,71,74,84,65,63,51
Brandyn,Bean,Forward,73.188,81,59,76,67,68,83,85,56,61,64,84
Julius,Hines,Midfield,70.263,79,84,81,69,82,55,79,74,53,63,43
Dameon,Fields,Defender,63.083,62,51,51,66,54,68,93,49,56,72,86
Wyatt,Lumpkin,Forward,66.806,50,46,67,62,53,75,78,79,65,62,99
Enzo,Rhoades,Defender,66.407,74,57,65,99,52,87,76,40,86,36,61
Damion,Tobias,Midfield,69.598,43,82,65,63,74,87,89,75,66,52,61
Darwin,Hiatt,Goaltender,58.163,66,60,75,50,62,59,42,74,63,57,63
Cristopher,Barry,Midfield,69.598,78,70,67,83,80,84,43,78,42,82,50
Deondre,Glover,Defender,66.806,54,58,75,48,93,60,75,66,72,52,83
Savion,Wilks,Midfield,74.784,50,80,99,98,51,77,75,73,60,62,71
Trace,Kraus,Forward,64.679,95,67,51,70,53,82,59,46,69,79,49
Hector,Lynch,Midfield,71.593,62,57,99,94,62,49,92,66,78,68,45
Ean,McGregor,Defender,69.864,82,77,56,70,66,75,64,69,57,44,99
Avery,Hensley,Forward,64.945,60,82,49,62,48,85,55,77,66,72,66
Shea,Aguilera,Midfield,71.593,45,57,71,99,73,70,82,77,99,50,49
Alonso,Cartwright,Defender,71.061,81,85,56,88,78,65,59,71,71,47,67
Emilio,Louis,Defender,73.321,70,70,88,76,48,88,84,62,66,70,63
Tyreek,Lord,Forward,74.252,81,72,75,70,54,51,82,69,66,76,96
Briar,Ponce,Midfield,68.535,36,62,57,71,71,79,61,35,84,99,94
Tylor,Fields,Midfield,68.269,87,67,69,83,52,80,36,66,65,80,62
Erick,Ali,Midfield,69.332,73,66,76,58,37,96,80,56,75,56,82
Cesar,Henning,Goaltender,72.125,70,69,91,43,77,70,73,57,70,72,84
Neal,Mcnulty,Midfield,70.662,64,99,55,77,64,63,94,59,71,82,37
Chad,Markham,Midfield,77.443,75,78,93,67,76,92,95,69,57,48,66
Mark,Smalley,Forward,66.939,68,61,80,73,64,69,66,59,47,69,81
Austyn,Lang,Midfield,71.859,60,62,81,85,93,51,51,66,68,76,81
Angel,McKinney,Midfield,60.291,74,47,80,75,54,63,74,72,68,42,38
Calvin,Adam,Goaltender,59.227,68,49,45,51,63,58,67,60,76,82,60
Gonzalo,Richards,Goaltender,68.535,55,54,99,81,62,63,85,74,50,65,61
Marquise,Bassett,Defender,66.939,86,54,89,76,58,64,74,42,48,54,92
Moses,Seaton,Goaltender,69.731,84,72,82,42,68,62,64,99,74,52,59
Kasey,Myers,Goaltender,75.316,81,62,66,73,72,58,81,85,58,85,79
Lamar,Willson,Midfield,55.504,55,75,36,76,54,60,72,43,41,63,76
Denver,Curran,Midfield,73.454,92,56,34,80,64,90,93,69,60,65,83
Kellen,Townsend,Forward,69.199,80,68,72,82,74,52,80,46,51,91,58
Gordon,Beall,Defender,66.274,51,60,76,76,48,61,79,84,44,71,82
Tracy,Stephens,Forward,74.651,79,74,72,80,78,69,71,72,63,74,63
Eliezer,Langston,Midfield,65.609,63,63,72,59,68,59,72,77,59,76,59
Forrest,Newell,Goaltender,67.338,53,80,53,53,78,71,78,59,64,72,79
Demond,Grissom,Midfield,69.199,81,79,58,69,47,77,67,44,74,74,84
Xzavier,Lomax,Forward,81.033,70,85,91,96,93,69,84,82,55,62,56
Braedon,Willoughby,Defender,67.072,99,64,71,38,60,91,54,72,63,72,54
Ladarius,Fugate,Forward,66.141,48,51,64,45,79,54,84,68,96,67,75
Shamar,Sapp,Midfield,62.019,68,63,84,46,65,63,57,58,48,65,83
Enzo,Cowan,Midfield,77.709,62,93,96,76,88,69,98,56,74,43,63
Aiden,Morris,Forward,64.546,32,63,99,85,66,65,57,59,79,57,57
German,Archuleta,Midfield,61.886,63,59,51,76,91,58,85,50,46,58,62
Darien,Cheek,Defender,72.524,81,75,81,74,84,74,78,83,51,49,49
Uriah,Luong,Defender,68.668,73,72,87,70,55,80,72,65,65,58,53
Edgardo,Schilling,Defender,70.13,75,44,80,63,81,89,68,77,56,68,60
Floyd,Powers,Defender,72.789,74,52,90,99,54,62,83,53,76,64,74
Warren,Epperson,Forward,65.078,71,57,76,71,71,67,58,61,61,68,62
Donavon,Harvey,Midfield,70.529,69,42,68,71,78,76,67,64,72,75,82
Luiz,Bolin,Forward,75.183,89,72,89,78,61,66,71,62,90,75,46
Gustavo,Foley,Defender,67.737,44,68,57,74,82,57,74,64,70,68,85
Aaron,Hagen,Defender,76.247,76,88,68,72,75,73,81,41,67,81,85
Jelani,Kane,Forward,61.355,51,80,73,69,54,49,56,67,64,61,71
Rick,Carvalho,Defender,70.662,85,53,62,69,69,69,72,55,56,85,90
Johnson,Jerome,Goaltender,84.889,94,99,99,94,75,70,55,77,73,68,68
Quinlan,Pettit,Defender,71.992,92,62,71,65,74,58,72,41,69,77,94
Jimmy,Wong,Goaltender,72.391,69,65,79,67,72,84,50,71,60,64,97
Jermaine,Culpepper,Midfield,79.571,99,91,76,64,88,88,61,95,39,72,59
Nikhil,Beaty,Midfield,76.114,62,88,51,66,80,68,81,71,88,77,74
Pierce,Merritt,Midfield,65.609,80,81,39,58,71,77,53,53,65,65,85
Beau,Seward,Defender,68.934,70,84,65,67,60,73,61,64,63,82,63
Erich,Ceballos,Midfield,74.917,72,72,70,71,71,84,91,75,59,69,63
Stuart,Gandy,Forward,62.152,84,76,76,53,51,52,59,62,55,66,67
Yousef,Weston,Forward,63.216,55,60,75,62,84,73,64,59,59,81,37
Kamron,Lang,Goaltender,60.557,72,48,63,59,78,33,69,67,48,76,76
Jensen,Gill,Midfield,69.332,85,81,43,88,59,72,73,62,48,75,69
Jonathon,Tafoya,Forward,61.222,72,43,41,33,80,70,87,58,62,69,79
Andy,Buchanan,Midfield,68.535,60,88,66,74,66,58,57,57,56,90,77
Britton,Doll,Midfield,64.413,95,74,61,43,70,55,78,61,55,41,85
Devonta,Cote,Forward,68.003,47,62,70,75,57,77,64,53,71,82,87
Adan,Carr,Midfield,62.418,47,57,73,73,80,73,75,64,66,40,55
Abraham,Epps,Forward,72.258,73,69,61,56,99,85,73,69,92,40,60
Bradly,Cagle,Forward,68.535,74,82,85,76,90,88,60,40,55,49,50
Auston,Fritz,Midfield,71.061,62,67,84,75,82,62,49,85,62,69,71
Norman,Coley,Goaltender,66.008,49,54,85,75,66,85,67,77,58,41,73
Estevan,Hacker,Defender,67.604,39,71,81,86,65,87,71,58,58,58,68
Ryder,Calkins,Defender,66.407,63,84,67,78,63,46,85,61,86,45,55
Mustafa,Cannon,Midfield,69.731,31,45,73,80,76,79,90,78,65,64,77
Dakoda,Aguilera,Midfield,70.795,73,70,80,80,69,86,81,48,67,50,62
Jamari,Culpepper,Defender,74.518,69,77,62,89,66,88,86,58,77,72,50
Skylar,Mcafee,Defender,67.471,83,59,62,59,70,69,74,74,60,72,59
Camryn,Bohannon,Midfield,66.806,61,54,64,86,69,76,48,75,67,58,78
Pierce,Coleman,Goaltender,55.77,69,60,71,65,68,27,55,60,61,67,50
Jude,Yost,Forward,68.668,61,52,72,84,63,65,68,59,72,80,74
Fabian,Spangler,Forward,61.089,67,62,66,52,58,78,85,48,38,78,61
Rocco,Kearns,Defender,67.87,60,89,59,66,57,58,64,60,66,99,66
Dejon,Crosby,Forward,70.529,72,60,66,57,99,90,75,70,66,57,52
Dorien,Cooke,Midfield,69.465,65,61,58,72,62,77,68,67,89,77,60
Zaire,Roldan,Defender,77.31,75,92,99,75,88,66,78,71,63,58,50
Ramiro,Lamar,Goaltender,65.343,51,80,82,60,74,73,67,57,68,54,59
Corbin,Hanlon,Defender,69.864,79,67,65,38,82,77,62,58,79,72,80
Ladarius,Anthony,Forward,64.413,56,57,98,86,75,48,54,80,54,59,51
Enzo,Ali,Defender,73.587,90,84,46,72,75,83,66,77,90,46,58
Darian,Chavez,Midfield,79.438,83,62,88,89,91,70,91,59,63,63,72
Neo,Curtis,Forward,65.211,71,62,58,73,78,66,57,55,70,62,72
Tyrone,Quintero,Goaltender,65.476,92,60,76,91,72,45,74,41,64,49,62
Parker,Dickey,Defender,65.343,43,81,80,62,67,78,69,81,62,35,67
Kellen,Wetzel,Midfield,64.147,69,52,74,77,86,56,73,45,70,52,62
Camryn,Oliva,Forward,66.407,72,83,55,42,72,63,85,59,62,76,64
Ammon,Seward,Forward,69.598,73,53,70,58,66,60,75,49,74,92,87
Willis,Hawkins,Midfield,63.083,83,59,62,75,43,54,53,56,51,87,85
Devlin,Montez,Forward,70.928,56,78,62,46,72,99,51,79,91,69,64
Braedon,Spalding,Forward,84.091,81,88,81,71,72,73,89,67,99,68,77
Dane,Paxton,Goaltender,73.321,47,68,88,54,48,80,85,79,78,87,71
Keyon,Lantz,Defender,68.535,79,67,56,74,63,54,71,64,52,99,70
Roland,Brink,Goaltender,76.911,85,87,81,69,74,77,86,74,75,45,59
Mohammad,Ulloa,Defender,71.726,75,58,81,80,67,99,45,66,80,62,60
Jordon,Cummings,Forward,71.327,65,79,86,69,89,38,63,86,57,62,76
Jarod,Pence,Midfield,70.795,60,43,95,63,73,85,91,64,58,68,66
Quintin,Hutchings,Goaltender,50.186,41,43,52,99,56,61,51,53,51,36,68
Kellen,Beach,Forward,68.003,69,58,69,88,62,64,63,60,80,60,72
Ayden,Puente,Forward,69.332,81,74,73,82,73,61,63,78,57,48,65
Eugene,Key,Forward,55.105,56,59,54,45,61,65,69,60,59,71,49
Gaven,Curran,Midfield,71.859,73,66,63,62,76,47,66,73,61,88,99
Slade,McKinney,Forward,66.274,79,48,82,26,71,69,80,72,99,56,50
Jacoby,Sowers,Defender,73.454,81,72,70,75,73,79,61,68,89,75,43
Joaquin,Merrick,Defender,79.039,95,70,66,60,84,91,98,79,69,68,48
Keven,Ridgeway,Forward,58.961,58,42,52,79,53,72,43,75,61,57,85
Deontae,Wicker,Defender,71.859,54,88,55,90,65,99,72,72,69,48,62
Trevon,Waldrop,Defender,69.598,71,69,67,69,73,68,82,74,67,54,63
Devin,Seward,Forward,65.078,50,70,59,51,59,76,63,66,57,96,76
Marc,Spalding,Midfield,65.343,81,60,72,63,51,79,76,81,77,60,25
Campbell,Lipscomb,Forward,64.812,78,58,49,77,80,77,65,69,48,54,66
Ean,Young,Forward,59.227,89,33,68,54,36,62,82,71,74,64,46
Mathew,Hermann,Defender,75.582,48,68,87,81,72,99,79,72,64,59,73
Jaden,Puente,Goaltender,68.535,56,71,85,48,67,88,63,85,82,45,59
Haden,Bean,Forward,51.648,62,63,53,63,47,63,60,62,54,32,63
Ramsey,Newcomb,Defender,67.737,67,74,47,62,47,76,86,70,67,75,72
Tavian,Hayes,Defender,83.161,88,83,81,96,95,75,81,70,65,54,71
Kentrell,Chavis,Goaltender,69.598,58,79,65,82,72,77,59,67,78,67,53
Corbin,Denny,Defender,77.975,51,99,99,70,69,71,72,64,95,62,68
Kristopher,Stearns,Forward,74.518,82,61,85,93,99,66,66,63,63,47,69
Ruben,Freed,Forward,62.95,58,60,53,60,75,65,53,60,65,87,71
Tyler,Pence,Goaltender,72.524,56,53,59,61,75,84,75,83,79,55,99
Bill,Epps,Midfield,71.726,51,85,64,97,76,73,72,58,46,81,70
Nelson,Southard,Goaltender,69.199,63,53,98,75,57,57,75,71,65,57,83
Frederick,Jeter,Forward,62.418,61,61,71,92,61,79,62,66,36,46,68
Dennis,Bonilla,Midfield,63.083,51,64,62,67,64,42,88,66,74,53,77
Gilbert,Fowler,Defender,70.795,81,52,61,76,62,60,68,61,66,84,95
Jorden,Smallwood,Midfield,66.141,71,52,75,68,82,94,41,79,66,41,62
Shannon,Stoddard,Forward,71.194,76,95,65,55,75,54,64,58,74,67,86
Gerardo,Wisniewski,Forward,60.823,38,59,59,58,89,71,99,62,56,63,37
Blair,Hubbard,Midfield,64.147,56,73,82,65,42,70,71,44,75,62,76
Kolby,Caswell,Midfield,61.886,42,41,66,74,54,51,82,66,81,68,74
Jeremy,Villalobos,Midfield,57.632,64,70,52,55,76,54,67,50,58,66,55
Kain,Willoughby,Defender,76.247,49,85,86,80,90,53,59,88,83,69,65
Alexzander,Pearce,Defender,63.615,62,61,52,68,88,69,62,66,84,54,46
Dillion,Richards,Forward,65.875,68,74,80,42,88,71,78,49,78,48,53
Kyle,Ouellette,Forward,70.795,68,50,74,78,91,85,88,79,71,48,34
Jonatan,Burgos,Midfield,69.332,79,68,57,74,75,50,77,63,64,70,78
Steve,Akin,Midfield,66.274,81,62,67,45,77,79,58,69,47,78,69
